postcode,locality,lat,long
3477,SUTHERLAND,-36.688551,143.230699
3477,SWANWATER,-36.688551,143.230699
3477,TOTTINGTON,-36.688551,143.230699
3477,TRAYNORS LAGOON,-36.688551,143.230699
3478,AVON PLAINS,-36.688551,143.230699
3478,BEAZLEYS BRIDGE,-36.688551,143.230699
3478,BERRIMAL WEST,-36.688551,143.230699
3478,CARAPOOEE,-36.688551,143.230699
3478,CARAPOOEE WEST,-36.688551,143.230699
3478,COONOOER BRIDGE,-36.688551,143.230699
3478,COONOOER WEST,-36.688551,143.230699
3478,DARKBONEE,-36.688551,143.230699
3478,DOOBOOBETIC,-36.688551,143.230699
3478,ELBERTON,-36.688551,143.230699
3478,GOOROC,-36.688551,143.230699
3478,GOWAR EAST,-36.688551,143.230699
3478,GRE GRE,-36.688551,143.230699
3478,GRE GRE NORTH,-36.688551,143.230699
3478,GRE GRE SOUTH,-36.688551,143.230699
3478,KOOREH,-36.688551,143.230699
3478,MEDLYN,-36.688551,143.230699
3478,MITCHELLS HILL,-36.688551,143.230699
3478,MOOLERR,-36.688551,143.230699
3478,MOONAMBEL,-36.688551,143.230699
3478,PERCYDALE,-36.688551,143.230699
3478,REDBANK,-36.688551,143.230699
3478,SLATY CREEK,-36.688551,143.230699
3478,ST ARNAUD,-36.688551,143.230699
3478,ST ARNAUD EAST,-36.688551,143.230699
3478,ST ARNAUD NORTH,-36.688551,143.230699
3478,STUART MILL,-36.688551,143.230699
3478,SUTHERLAND,-36.688551,143.230699
3478,SWANWATER,-36.688551,143.230699
3478,TANWOOD,-36.688551,143.230699
3478,TOTTINGTON,-36.688551,143.230699
3478,TRAYNORS LAGOON,-36.688551,143.230699
3478,TULKARA,-36.688551,143.230699
3478,WARRENMANG,-36.688551,143.230699
3478,YAWONG HILLS,-36.688551,143.230699
3697,TAWONGA,-36.68753,147.17925
3732,MOYHU,-36.686814,146.313751
3732,MYRRHEE,-36.686814,146.313751
3401,LONGERENONG,-36.68413291,142.3445593
3559,GOBARUP,-36.67769551,144.8712631
3673,BENALLA,-36.669929,146.062514
3673,BROKEN CREEK,-36.669929,146.062514
3673,GOOMALIBEE,-36.669929,146.062514
3673,KILFEERA,-36.669929,146.062514
3673,LAKE MOKOAN,-36.669929,146.062514
3673,LIMA,-36.669929,146.062514
3673,LIMA EAST,-36.669929,146.062514
3673,LIMA SOUTH,-36.669929,146.062514
3673,LURG,-36.669929,146.062514
3673,MOLYULLAH,-36.669929,146.062514
3673,MOORNGAG,-36.669929,146.062514
3673,SAMARIA,-36.669929,146.062514
3673,SWANPOOL,-36.669929,146.062514
3673,TATONG,-36.669929,146.062514
3673,UPOTIPOTPON,-36.669929,146.062514
3673,UPPER LURG,-36.669929,146.062514
3673,UPPER RYANS CREEK,-36.669929,146.062514
3673,WINTON,-36.669929,146.062514
3673,WINTON NORTH,-36.669929,146.062514
3409,GRASS FLAT,-36.667303,141.89695
3409,NATIMUK,-36.667303,141.89695
3387,MARNOO,-36.666391,142.876262
3412,GOROKE,-36.658804,141.366071
3477,MARNOO EAST,-36.65690656,142.9563966
3556,CALIFORNIA GULLY,-36.656422,144.178282
3556,CAMPBELLS FOREST,-36.656422,144.178282
3556,COMET HILL,-36.656422,144.178282
3556,EAGLEHAWK,-36.656422,144.178282
3556,EAGLEHAWK NORTH,-36.656422,144.178282
3556,JACKASS FLAT,-36.656422,144.178282
3556,MYERS FLAT,-36.656422,144.178282
3556,SAILORS GULLY,-36.656422,144.178282
3556,SEBASTIAN,-36.656422,144.178282
3556,WHIPSTICK,-36.656422,144.178282
3556,WOODVALE,-36.656422,144.178282
3739,EUROBIN,-36.641016,146.864194
3701,DARTMOUTH,-36.638769,147.476819
3701,ESKDALE,-36.638769,147.476819
3701,FERNVALE,-36.638769,147.476819
3701,GRANITE FLAT,-36.638769,147.476819
3701,GRANYA,-36.638769,147.476819
3701,MITTA MITTA,-36.638769,147.476819
3701,SHELLEY,-36.638769,147.476819
3701,TALLANGATTA VALLEY,-36.638769,147.476819
3557,BARNADOWN,-36.63511,144.576787
3557,FOSTERVILLE,-36.63511,144.576787
3557,GOORNONG,-36.63511,144.576787
3557,MUSKERRY,-36.63511,144.576787
3557,MUSKERRY EAST,-36.63511,144.576787
3669,BOHO,-36.625333,145.708668
3669,BOHO SOUTH,-36.625333,145.708668
3669,CREEK JUNCTION,-36.625333,145.708668
3669,EARLSTON,-36.625333,145.708668
3669,GOWANGARDIE,-36.625333,145.708668
3669,KOONDA,-36.625333,145.708668
3669,MARRAWEENEY,-36.625333,145.708668
3669,TAMLEUGH,-36.625333,145.708668
3669,TAMLEUGH NORTH,-36.625333,145.708668
3669,VIOLET TOWN,-36.625333,145.708668
3670,BADDAGINNIE,-36.623748,145.852449
3670,TARNOOK,-36.623748,145.852449
3670,WARRENBAYNE,-36.623748,145.852449
3737,HAVILAH,-36.623195,146.8967591
3477,GRAYS BRIDGE,-36.61840529,142.8997503
3399,JUNG,-36.608521,142.357023
3399,LONGERENONG,-36.608521,142.357023
3516,BRIDGEWATER,-36.607616,144.041722
3516,BRIDGEWATER NORTH,-36.607616,144.041722
3516,BRIDGEWATER ON LODDON,-36.607616,144.041722
3516,DERBY,-36.607616,144.041722
3516,LEICHARDT,-36.607616,144.041722
3516,YARRABERB,-36.607616,144.041722
3409,DUCHEMBEGARRA,-36.60694604,141.9140027
3551,CREEK VIEW,-36.59845103,144.6456354
3388,BANYENA,-36.597861,142.693946
3388,RUPANYUP,-36.597861,142.693946
3707,TOM GROGGIN,-36.59561902,148.0805746
3738,OVENS,-36.587922,146.75397
3477,YORK PLAINS,-36.58743626,142.9166939
3707,BIGGARA,-36.586316,148.037958
3707,COLAC COLAC,-36.586316,148.037958
3707,CORRYONG,-36.586316,148.037958
3707,THOWGLA VALLEY,-36.586316,148.037958
3707,TOWONG,-36.586316,148.037958
3707,TOWONG UPPER,-36.586316,148.037958
3390,KEWELL,-36.583744,142.487468
3390,MURTOA,-36.583744,142.487468
3707,NARIEL VALLEY,-36.58238379,147.9286148
3610,DHURRINGILE,-36.577628,145.229349
3610,MOORILIM,-36.577628,145.229349
3610,MURCHISON,-36.577628,145.229349
3610,MURCHISON EAST,-36.577628,145.229349
3610,MURCHISON NORTH,-36.577628,145.229349
3401,JUNG,-36.57669756,142.3388059
3612,MOORA,-36.575936,145.019312
3612,RUSHWORTH,-36.575936,145.019312
3612,WANALTA,-36.575936,145.019312
3612,WARANGA,-36.575936,145.019312
3612,WHROO,-36.575936,145.019312
3559,AVONMORE,-36.570077,144.805307
3559,COLBINABBIN,-36.570077,144.805307
3559,COROP,-36.570077,144.805307
3559,LYNDALE,-36.570077,144.805307
3559,MAYREEF,-36.570077,144.805307
3559,RUNNYMEDE,-36.570077,144.805307
3675,BOWEYA,-36.565078,146.266835
3675,BOWEYA NORTH,-36.565078,146.266835
3675,GLENROWAN,-36.565078,146.266835
3675,GLENROWAN WEST,-36.565078,146.266835
3675,GRETA,-36.565078,146.266835
3675,GRETA SOUTH,-36.565078,146.266835
3675,GRETA WEST,-36.565078,146.266835
3675,HANSONVILLE,-36.565078,146.266835
3675,MOUNT BRUNO,-36.565078,146.266835
3675,TAMINICK,-36.565078,146.266835
8004,ST KILDA ROAD,-36.5587997,145.4689942
3672,BENALLA,-36.554936,145.977761
3672,BENALLA WEST,-36.554936,145.977761
3737,ABBEYARD,-36.554037,146.82759
3737,BARWIDGEE,-36.554037,146.82759
3737,BUFFALO RIVER,-36.554037,146.82759
3737,DANDONGADALE,-36.554037,146.82759
3737,GAPSTED,-36.554037,146.82759
3737,HAVILLAH,-36.554037,146.82759
3737,MERRIANG,-36.554037,146.82759
3737,MERRIANG SOUTH,-36.554037,146.82759
3737,MUDGEGONGA,-36.554037,146.82759
3737,MYRTLEFORD,-36.554037,146.82759
3737,NUG NUG,-36.554037,146.82759
3737,ROSEWHITE,-36.554037,146.82759
3612,WARANGA SHORES,-36.54807055,145.0911963
3558,RUNNYMEDE,-36.54452949,144.6702395
3632,SHEPPARTON,-36.544462,145.603242
3559,BURRAMBOOT,-36.53002718,144.8317218
3401,WAIL,-36.52995528,142.0867071
3735,BOWMANS FOREST,-36.515712,146.603574
3735,WHOROULY,-36.515712,146.603574
3735,WHOROULY EAST,-36.515712,146.603574
3735,WHOROULY SOUTH,-36.515712,146.603574
3558,BURNEWANG,-36.51553,144.638363
3558,COROP WEST,-36.51553,144.638363
3558,CREEK VIEW,-36.51553,144.638363
3558,ELMORE,-36.51553,144.638363
3558,HUNTER,-36.51553,144.638363
3570,AUCHMORE,-36.515303,144.28053
3570,DRUMMARTIN,-36.515303,144.28053
3570,KAMAROOKA,-36.515303,144.28053
3570,NEILBOROUGH,-36.515303,144.28053
3570,RAYWOOD,-36.515303,144.28053
3570,SUMMERFIELD,-36.515303,144.28053
3669,UPOTIPOTPON,-36.49668169,145.8003272
3616,WARANGA,-36.49176389,145.068314
3614,TOOLAMBA WEST,-36.48360219,145.2688853
3517,BEARS LAGOON,-36.483116,143.886832
3517,BRENANAH,-36.483116,143.886832
3517,BULLABUL,-36.483116,143.886832
3517,GLENALBYN,-36.483116,143.886832
3517,INGLEWOOD,-36.483116,143.886832
3517,JARKLIN,-36.483116,143.886832
3517,KINGOWER,-36.483116,143.886832
3517,KURTING,-36.483116,143.886832
3517,POWLETT PLAINS,-36.483116,143.886832
3517,RHEOLA,-36.483116,143.886832
3517,SALISBURY WEST,-36.483116,143.886832
3517,SERPENTINE,-36.483116,143.886832
3614,TOOLAMBA,-36.479193,145.30098
3518,BERRIMAL,-36.474937,143.586215
3518,BORUNG,-36.474937,143.586215
3518,FENTONS CREEK,-36.474937,143.586215
3518,FERNIHURST,-36.474937,143.586215
3518,FIERY FLAT,-36.474937,143.586215
3518,KURRACA,-36.474937,143.586215
3518,KURRACA WEST,-36.474937,143.586215
3518,MYSIA,-36.474937,143.586215
3518,NINE MILE,-36.474937,143.586215
3518,RICHMOND PLAINS,-36.474937,143.586215
3518,SKINNERS FLAT,-36.474937,143.586215
3518,WEDDERBURN,-36.474937,143.586215
3518,WEDDERBURN JUNCTION,-36.474937,143.586215
3518,WEHLA,-36.474937,143.586215
3518,WOOLSHED FLAT,-36.474937,143.586215
3518,WOOSANG,-36.474937,143.586215
3616,COOMA,-36.464118,145.145217
3616,GILLIESTON,-36.464118,145.145217
3616,GIRGARRE EAST,-36.464118,145.145217
3616,HARSTON,-36.464118,145.145217
3616,MOOROOPNA NORTH WEST,-36.464118,145.145217
3616,TATURA,-36.464118,145.145217
3616,TATURA EAST,-36.464118,145.145217
3616,TOOLAMBA WEST,-36.464118,145.145217
3623,CARAG CARAG,-36.461381,144.976813
3623,STANHOPE,-36.461381,144.976813
3623,STANHOPE SOUTH,-36.461381,144.976813
3736,MYRTLEFORD,-36.455136,146.479489
3392,MINYIP,-36.430131,142.677858
3392,SHEEP HILLS,-36.430131,142.677858
3691,KERGUNYAH SOUTH,-36.42880742,147.0284111
3631,ARCADIA,-36.428694,145.526693
3631,ARCADIA SOUTH,-36.428694,145.526693
3631,COSGROVE,-36.428694,145.526693
3631,COSGROVE SOUTH,-36.428694,145.526693
3631,GRAHAMVALE,-36.428694,145.526693
3631,KARRAMOMUS,-36.428694,145.526693
3631,KIALLA,-36.428694,145.526693
3631,KIALLA EAST,-36.428694,145.526693
3631,KIALLA WEST,-36.428694,145.526693
3631,LEMNOS,-36.428694,145.526693
3631,ORRVALE,-36.428694,145.526693
3631,PINE LODGE,-36.428694,145.526693
3631,SHEPPARTON EAST,-36.428694,145.526693
3631,SHEPPARTON NORTH,-36.428694,145.526693
3631,TAMLEUGH WEST,-36.428694,145.526693
3617,BYRNESIDE,-36.423823,145.178369
3749,BRUARONG,-36.42031113,146.8638108
3725,BOXWOOD,-36.414359,145.937326
3725,CHESNEY VALE,-36.414359,145.937326
3725,GOORAMBAT,-36.414359,145.937326
3725,MAJOR PLAINS,-36.414359,145.937326
3725,STEWARTON,-36.414359,145.937326
3420,LILLIMUR,-36.41273,141.017332
3420,SERVICETON,-36.41273,141.017332
3420,TELOPEA DOWNS,-36.41273,141.017332
3624,GIRGARRE,-36.410186,144.965763
3520,KINYPANIAL,-36.405771,143.810786
3520,KORONG VALE,-36.405771,143.810786
3520,SOUTH KINYPANIAL,-36.405771,143.810786
3561,BONN,-36.40526528,144.7181934
3701,TALLANDOON,-36.40132656,147.2207049
3414,ANTWERP,-36.388628,142.093883
3414,DIMBOOLA,-36.388628,142.093883
3414,TARRANYURK,-36.388628,142.093883
3647,DOOKIE COLLEGE,-36.385331,145.704473
3671,BENALLA,-36.385144,145.420691
3620,KYABRAM SOUTH,-36.38493145,145.0857804
3630,BENARCH,-36.380853,145.403176
3630,BRANDITT,-36.380853,145.403176
3630,CANIAMBO,-36.380853,145.403176
3630,COLLIVER,-36.380853,145.403176
3630,DUNKIRK,-36.380853,145.403176
3630,SHEPPARTON,-36.380853,145.403176
3630,SHEPPARTON SOUTH,-36.380853,145.403176
3618,MERRIGUM,-36.37708,145.125014
3571,DINGEE,-36.36819,144.206865
3571,KAMAROOKA NORTH,-36.36819,144.206865
3571,POMPAPIEL,-36.36819,144.206865
3571,TANDARRA,-36.36819,144.206865
3571,YALLOOK,-36.36819,144.206865
3747,BAARMUTHA,-36.361056,146.725705
3747,BEECHWORTH,-36.361056,146.725705
3747,HURDLE FLAT,-36.361056,146.725705
3747,MURMUNGEE,-36.361056,146.725705
3747,SILVER CREEK,-36.361056,146.725705
3747,STANLEY,-36.361056,146.725705
3747,WOOLSHED,-36.361056,146.725705
3747,WOORAGEE,-36.361056,146.725705
3677,APPIN PARK,-36.358017,146.330564
3677,WANGARATTA,-36.358017,146.330564
3677,WANGARATTA WEST,-36.358017,146.330564
3677,YARRUNGA,-36.358017,146.330564
3749,YACKANDANDAH,-36.357399,146.842075
3415,MIRAM,-36.352459,141.339702
3415,YARRUNGA,-36.352459,141.339702
3392,BOOLITE,-36.34199038,142.6792298
3676,WANGARATTA,-36.341245,146.338612
3700,BULLIOH,-36.335898,147.35527
3700,JARVIS CREEK,-36.335898,147.35527
3700,TALLANGATTA,-36.335898,147.35527
3700,TALLANGATTA EAST,-36.335898,147.35527
3726,BUNGEET,-36.332254,145.960209
3726,BUNGEET WEST,-36.332254,145.960209
3726,DEVENISH,-36.332254,145.960209
3726,THOONA,-36.332254,145.960209
3701,TALLANGATTA SOUTH,-36.32413828,147.2815733
3705,CUDGEWA,-36.322884,147.769911
3705,NARIEL VALLEY,-36.322884,147.769911
3480,GIL GIL,-36.32166578,143.0409276
3561,BALLENDELLA,-36.321109,144.709543
3561,BAMAWM,-36.321109,144.709543
3561,BAMAWM EXTENSION,-36.321109,144.709543
3561,DIGGORA,-36.321109,144.709543
3561,DIGGORA WEST,-36.321109,144.709543
3561,FAIRY DELL,-36.321109,144.709543
3561,NANNEELLA,-36.321109,144.709543
3561,ROCHESTER,-36.321109,144.709543
3561,ROCHESTER WEST,-36.321109,144.709543
3561,THE SETTLEMENT,-36.321109,144.709543
3561,TIMMERING,-36.321109,144.709543
3691,OSBORNES FLAT,-36.32062937,146.9091366
3480,JEFFCOTT,-36.31902453,143.1383586
3746,ELDORADO,-36.31396,146.51767
3480,AREEGRA,-36.31227,142.968057
3480,BANYENONG,-36.31227,142.968057
3480,BOOLITE,-36.31227,142.968057
3480,CARRON,-36.31227,142.968057
3480,COPE COPE,-36.31227,142.968057
3480,CORACK,-36.31227,142.968057
3480,CORACK EAST,-36.31227,142.968057
3480,DONALD,-36.31227,142.968057
3480,LAEN,-36.31227,142.968057
3480,LAEN EAST,-36.31227,142.968057
3480,LAEN NORTH,-36.31227,142.968057
3480,LAKE BULOKE,-36.31227,142.968057
3480,LAWLER,-36.31227,142.968057
3480,LITCHFIELD,-36.31227,142.968057
3480,RICH AVON,-36.31227,142.968057
3480,RICH AVON EAST,-36.31227,142.968057
3480,RICH AVON WEST,-36.31227,142.968057
3480,SWANWATER WEST,-36.31227,142.968057
3633,CONGUPNA,-36.307936,145.46296
3695,CHARLEROI,-36.304285,147.123674
3695,HUON,-36.304285,147.123674
3695,RED BLUFF,-36.304285,147.123674
3695,SANDY CREEK,-36.304285,147.123674
3629,ARDMONA,-36.287306,145.260653
3629,COOMBOONA,-36.287306,145.260653
3629,MOOROOPNA,-36.287306,145.260653
3629,MOOROOPNA NORTH,-36.287306,145.260653
3629,UNDERA,-36.287306,145.260653
3620,KYABRAM,-36.284584,145.082735
3620,LANCASTER,-36.284584,145.082735
3620,MOUNT SCOBIE,-36.284584,145.082735
3620,ST GERMAINS,-36.284584,145.082735
3620,TARIPTA,-36.284584,145.082735
3620,WYUNA,-36.284584,145.082735
3620,WYUNA EAST,-36.284584,145.082735
3525,BARRAKEE,-36.2835,143.364316
3525,BUCKRABANYULE,-36.2835,143.364316
3525,CHARLTON,-36.2835,143.364316
3525,JEFFCOTT,-36.2835,143.364316
3525,JEFFCOTT NORTH,-36.2835,143.364316
3525,LAKE MARMAL,-36.2835,143.364316
3525,NAREEWILLOCK,-36.2835,143.364316
3525,TEDDYWADDY,-36.2835,143.364316
3525,TEDDYWADDY WEST,-36.2835,143.364316
3525,TERRAPPEE,-36.2835,143.364316
3525,WOOROONOOK,-36.2835,143.364316
3525,WYCHITELLA,-36.2835,143.364316
3525,WYCHITELLA NORTH,-36.2835,143.364316
3525,YEUNGROON,-36.2835,143.364316
3525,YEUNGROON EAST,-36.2835,143.364316
3621,KYVALLEY,-36.28071633,145.0055758
3572,MILLOO,-36.266642,144.257135
3572,PIAVELLA,-36.266642,144.257135
3572,PRAIRIE,-36.266642,144.257135
3572,TENNYSON,-36.266642,144.257135
3480,JEFFCOTT NORTH,-36.26284609,143.0680468
3393,AILSA,-36.257725,142.387341
3393,ANGIP,-36.257725,142.387341
3393,AUBREY,-36.257725,142.387341
3393,BANGERANG,-36.257725,142.387341
3393,CANNUM,-36.257725,142.387341
3393,CRYMELON,-36.257725,142.387341
3393,KELLALAC,-36.257725,142.387341
3393,LAH,-36.257725,142.387341
3393,WARRACKNABEAL,-36.257725,142.387341
3393,WILKUR,-36.257725,142.387341
3393,WILLENABRINA,-36.257725,142.387341
3563,LOCKINGTON,-36.256251,144.515589
3646,DOOKIE,-36.247446,145.704042
3646,MOUNT MAJOR,-36.247446,145.704042
3646,NALINGA,-36.247446,145.704042
3646,WATTVILLE,-36.247446,145.704042
3646,YABBA NORTH,-36.247446,145.704042
3646,YABBA SOUTH,-36.247446,145.704042
3646,YOUANMITE,-36.247446,145.704042
3646,WAGGARANDALL,-36.24491655,145.7669016
3727,ALMONDS,-36.242443,145.957776
3727,LAKE ROWAN,-36.242443,145.957776
3727,PELLUEBLA,-36.242443,145.957776
3727,ST JAMES,-36.242443,145.957776
3727,WAGGARANDALL,-36.242443,145.957776
3727,YUNDOOL,-36.242443,145.957776
3622,CORNELIA CREEK,-36.231961,144.87573
3622,KOYUGA,-36.231961,144.87573
3622,STRATHALLAN,-36.231961,144.87573
3419,KANIVA,-36.226015,141.101929
3634,BUNBARTHA,-36.224186,145.440315
3634,INVERGORDON SOUTH,-36.224186,145.440315
3634,KATANDRA,-36.224186,145.440315
3634,KATANDRA WEST,-36.224186,145.440315
3634,MARIONVALE,-36.224186,145.440315
3634,MARUNGI,-36.224186,145.440315
3634,TALLYGAROOPNA,-36.224186,145.440315
3634,ZEERUST,-36.224186,145.440315
3525,GRANITE FLAT,-36.21412082,143.1316318
3621,KOYUGA SOUTH,-36.206055,144.961183
3621,KY VALLEY,-36.206055,144.961183
3621,KY WEST,-36.206055,144.961183
3621,TONGALA,-36.206055,144.961183
3621,YAMBUNA,-36.206055,144.961183
3701,OLD TALLANGATTA,-36.20193851,147.249954
3527,TEDDYWADDY WEST,-36.19667451,143.2226665
3527,TEDDYWADDY,-36.19508429,143.3240251
3565,KOTTA,-36.182336,144.511713
3564,BAMAWM EXTENSION,-36.18096611,144.6014151
3683,CHILTERN,-36.180787,146.604622
3683,CHILTERN VALLEY,-36.180787,146.604622
3683,CORNISHTOWN,-36.180787,146.604622
3683,INDIGO,-36.180787,146.604622
3682,BORALMA,-36.174271,146.428656
3682,LILLIPUT,-36.174271,146.428656
3682,NORONG,-36.174271,146.428656
3682,SPRINGHURST,-36.174271,146.428656
3482,MASSEY,-36.17028,142.766588
3482,MORTON PLAINS,-36.17028,142.766588
3482,WARMUR,-36.17028,142.766588
3482,WATCHEM,-36.17028,142.766588
3482,WATCHEM WEST,-36.17028,142.766588
3564,CAMPASPE WEST,-36.168997,144.728806
3564,ECHUCA,-36.168997,144.728806
3564,ECHUCA EAST,-36.168997,144.728806
3564,ECHUCA SOUTH,-36.168997,144.728806
3564,ECHUCA VILLAGE,-36.168997,144.728806
3564,ECHUCA WEST,-36.168997,144.728806
3564,KANYAPELLA,-36.168997,144.728806
3564,MCEVOYS,-36.168997,144.728806
3564,PATHO,-36.168997,144.728806
3564,PATHO WEST,-36.168997,144.728806
3564,ROSLYNMEAD,-36.168997,144.728806
3564,SIMMIE,-36.168997,144.728806
3564,WHARPARILLA,-36.168997,144.728806
3525,CHIRRIP,-36.16805671,143.1280301
3573,CALIVIL,-36.164865,144.297958
3573,MITIAMO,-36.164865,144.297958
3573,PINE GROVE,-36.164865,144.297958
3573,PINE GROVE EAST,-36.164865,144.297958
3573,TERRICK TERRICK EAST,-36.164865,144.297958
3694,BANDIANA,-36.150678,146.919493
3694,BANDIANA MILPO,-36.150678,146.919493
3700,GEORGES CREEK,-36.15063277,147.2581548
3728,BOOMAHNOOMOONAH,-36.148922,145.959015
3728,TUNGAMAH,-36.148922,145.959015
3728,WILBY,-36.148922,145.959015
3728,YOUARANG,-36.148922,145.959015
3635,KAARIMBA,-36.142596,145.30827
3635,MUNDOONA,-36.142596,145.30827
3635,WUNGHNU,-36.142596,145.30827
3691,BANDIANA,-36.13591208,146.9307559
3690,WEST WODONGA,-36.135717,146.864361
3690,WODONGA,-36.135717,146.864361
3690,WODONGA PLAZA,-36.135717,146.864361
3704,KOETONG,-36.132613,147.49344
3423,JEPARIT,-36.13191,141.940764
3423,LAKE HINDMARSH,-36.13191,141.940764
3576,DURHAM OX,-36.128029,143.917515
3688,BARNAWARTHA,-36.119195,146.717193
3688,BARNAWARTHA NORTH,-36.119195,146.717193
3688,INDIGO UPPER,-36.119195,146.717193
3688,INDIGO VALLEY,-36.119195,146.717193
3636,DRUMANURE,-36.093878,145.479471
3636,INVERGORDON,-36.093878,145.479471
3636,NARING,-36.093878,145.479471
3636,NUMURKAH,-36.093878,145.479471
3391,BRIM,-36.092132,142.446015
3691,BARNAWARTHA NORTH,-36.08708986,146.7480309
3649,KATAMATITE,-36.082665,145.688671
3649,KATAMATITE EAST,-36.082665,145.688671
3537,BARRAPORT,-36.079335,143.744455
3537,BARRAPORT WEST,-36.079335,143.744455
3537,BOORT,-36.079335,143.744455
3537,CANARY ISLAND,-36.079335,143.744455
3537,CATUMNAL,-36.079335,143.744455
3537,GREDGWIN,-36.079335,143.744455
3537,LEAGHUR,-36.079335,143.744455
3537,MINMINDIE,-36.079335,143.744455
3537,YANDO,-36.079335,143.744455
3418,BROUGHTON,-36.074144,141.538074
3418,GERANG GERUNG,-36.074144,141.538074
3418,GLENLEE,-36.074144,141.538074
3418,KIATA,-36.074144,141.538074
3418,LAWLOIT,-36.074144,141.538074
3418,LITTLE DESERT,-36.074144,141.538074
3418,LORQUON,-36.074144,141.538074
3418,NETHERBY,-36.074144,141.538074
3418,NHILL,-36.074144,141.538074
3418,YANAC,-36.074144,141.538074
3730,BURRAMINE SOUTH,-36.07318482,145.856688
3527,BUNGULUKE,-36.07096,143.241334
3527,DUMOSA,-36.07096,143.241334
3527,GLENLOTH,-36.07096,143.241334
3527,GLENLOTH EAST,-36.07096,143.241334
3527,THALIA,-36.07096,143.241334
3527,TOWANINNY,-36.07096,143.241334
3527,TOWANINNY SOUTH,-36.07096,143.241334
3527,WYCHEPROOF,-36.07096,143.241334
3527,WYCHEPROOF SOUTH,-36.07096,143.241334
3708,TINTALDRA,-36.070928,147.942058
3562,TORRUMBARRY,-36.062544,144.46276
3685,BOORHAMAN NORTH,-36.056449,146.470638
3685,BRIMIN,-36.056449,146.470638
3685,BROWNS PLAINS,-36.056449,146.470638
3685,DUGAYS BRIDGE,-36.056449,146.470638
3685,GOORAMADDA,-36.056449,146.470638
3685,GREAT SOUTHERN,-36.056449,146.470638
3685,LAKE MOODEMERE,-36.056449,146.470638
3685,NORONG CENTRAL,-36.056449,146.470638
3685,PRENTICE NORTH,-36.056449,146.470638
3685,RUTHERGLEN,-36.056449,146.470638
3575,BALD ROCK,-36.055725,144.159028
3575,GLADFIELD,-36.055725,144.159028
3575,JUNGABURRA,-36.055725,144.159028
3575,LODDON VALE,-36.055725,144.159028
3575,MINCHA,-36.055725,144.159028
3575,MOLOGA,-36.055725,144.159028
3575,PYRAMID HILL,-36.055725,144.159028
3575,SYLVATERRE,-36.055725,144.159028
3575,TERRICK TERRICK,-36.055725,144.159028
3575,YARRAWALLA,-36.055725,144.159028
3730,BATHUMI,-36.051782,145.974755
3730,BOOSEY,-36.051782,145.974755
3730,BUNDALONG,-36.051782,145.974755
3730,BUNDALONG SOUTH,-36.051782,145.974755
3730,ESMOND,-36.051782,145.974755
3730,TELFORD,-36.051782,145.974755
3730,YARRAWONGA,-36.051782,145.974755
3730,YARRAWONGA SOUTH,-36.051782,145.974755
3637,WAAIA,-36.050686,145.329026
3637,YALCA,-36.050686,145.329026
3709,BURROWYE,-36.035908,147.667373
3709,GUYS FOREST,-36.035908,147.667373
3709,WALWA,-36.035908,147.667373
3638,KOTUPNA,-36.03202,145.246572
3638,NATHALIA,-36.03202,145.246572
3638,YIELIMA,-36.03202,145.246572
3691,ALLANS FLAT,-36.027154,147.880991
3691,BARANDUDA,-36.027154,147.880991
3691,BELLBRIDGE,-36.027154,147.880991
3691,BERRINGAMA,-36.027154,147.880991
3691,BETHANGA,-36.027154,147.880991
3691,BONEGILLA,-36.027154,147.880991
3691,BUNGIL,-36.027154,147.880991
3691,CASTLE CREEK,-36.027154,147.880991
3691,CORAL BANK,-36.027154,147.880991
3691,DEDERANG,-36.027154,147.880991
3691,EBDEN,-36.027154,147.880991
3691,GATEWAY ISLAND,-36.027154,147.880991
3691,GLEN CREEK,-36.027154,147.880991
3691,GUNDOWRING,-36.027154,147.880991
3691,HUME WEIR,-36.027154,147.880991
3691,HUON CREEK,-36.027154,147.880991
3691,KANCOONA,-36.027154,147.880991
3691,KANCOONA SOUTH,-36.027154,147.880991
3691,KERGUNYAH,-36.027154,147.880991
3691,KIEWA,-36.027154,147.880991
3691,KILLARA,-36.027154,147.880991
3691,LENEVA,-36.027154,147.880991
3691,LONE PINE,-36.027154,147.880991
3691,LUCYVALE,-36.027154,147.880991
3691,MONGANS BRIDGE,-36.027154,147.880991
3691,MOUNT ALFRED,-36.027154,147.880991
3691,RUNNING CREEK,-36.027154,147.880991
3691,STAGHORN FLAT,-36.027154,147.880991
3691,TALGARNO,-36.027154,147.880991
3691,TANGAMBALANGA,-36.027154,147.880991
3691,THOLOGOLONG,-36.027154,147.880991
3691,UPPER GUNDOWRING,-36.027154,147.880991
3691,WODONGA FORWARD,-36.027154,147.880991
3639,BARMAH,-36.021295,145.047253
3639,LOWER MOIRA,-36.021295,145.047253
3639,PICOLA,-36.021295,145.047253
3639,PICOLA WEST,-36.021295,145.047253
3687,CARLYLE,-36.018771,146.415927
3687,WAHGUNYAH,-36.018771,146.415927
3709,PINE MOUNTAIN,-36.01189247,147.8327575
3640,KATUNGA,-36.00978,145.486015
3730,BURRAMINE,-36.00973295,145.882739
3685,CARLYLE,-36.00913619,146.4848179
3527,JERUK,-36.00182588,143.4513232
3709,MOUNT ALFRED,-36.00067772,147.6313053
